sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	FullCellType	Normalize	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	sex	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Astrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
GSM465761	58	GSM465760,GSM465761	Neuron	NA	NA	Stem	Stem	Stem	Stem	hGFAP and Prominin 1+ (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.37509438403453	0.155485973934912	0.235243331658852	0.0756493779164669	0.175500307845899	0.00524659196440008	0.0659201894254919	0.118530513200776	0.255689646458796	0.214135484856394	0.707631854346342	0.0700732160886115	0.119297992199828	0.325706199762963	0.199429558240572	0.206575641462322
GSM465748	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.695070649167439	0.148411053069461	0.0779867261154476	0.0985431055352931	0.271241233229849	0.0123447326959035	0.298173954537618	0.139439749224008	0.299885324194114	0.189080785462159	0.401954190068934	0.124828951851782	0.102780137477647	0.132401619545642	0.146979830860366	0.209274802869044
GSM465749	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.748536583789543	0.171045858331319	0.0965539394282723	0.129738639287066	0.242246709532411	0.0520591368925475	0.359361908162754	0.158412744738972	0.229375346414965	0.153129543650581	0.511974826110758	0.0945394776213542	0.144792154188885	0.181385894023286	0.14643916863472	0.227972795387162
GSM465750	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.748212278736373	0.17853772821224	0.108588467644387	0.0335587808480395	0.256937293084226	0.0760614122083838	0.386571708412212	0.202753121744284	0.190435158297012	0.127676780611448	0.750750741010012	0.143898941182296	0.139633847267637	0.0564806656284457	0.204281945315368	0.240291924680158
GSM465751	59	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	male	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.55265283650106	0.204843909838297	0.0881402711352645	0.120051517949447	0.112700411327489	0.0732188246595161	0.294917617892078	0.204984058439976	0.248501133709301	0.117560800767295	0.884519891072415	0.107075254447917	0.134648451140091	0.0773039203333286	0.196712912065758	0.227855454085282
GSM465754	60	GSM465754,GSM465755	Neuron	NA	NA	Stem	Stem	Stem	Stem	hGFAP only (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.375218887419219	0.173783074404332	0.060419337948139	0.0520301831048221	0.106242290993213	0.0346946087369662	0.112035156909143	0.168026561925367	0.1483253952577	0.110655531817917	0.34624027094485	0.0735867693476351	0.126791695707634	0.180243156148971	0.144867289133727	0.147544013986642
GSM465755	60	GSM465754,GSM465755	Neuron	NA	NA	Stem	Stem	Stem	Stem	hGFAP only (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.338682021353288	0.163578464453103	0.115887598552387	0.0757943709670542	0.136743135268202	0.025141390402417	0.0882919946545677	0.140336604633477	0.16374431889962	0.0633978481540347	0.334061081559739	0.101424454908152	0.115288343479509	0.144346222848721	0.129764748793005	0.142432173261818
GSM947326	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.288613951297921	0.174854577734975	0.200078054616648	0.11126184241858	0.339386324340711	0.358497511820341	0.108265017786473	0.875191401573769	0.147199323730816	0.216548923591106	0.498292510602439	0.281766080417114	0.191687526191626	0.251887968847619	0.184684837494977	0.281881056831008
GSM947327	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.258888946057884	0.154253533714511	0.207781349757603	0.178709886298522	0.316575925439523	0.301792047915931	0.0238851731963988	0.943469157575092	0.164105881655391	0.175627548143386	0.478927554616702	0.28136755811942	0.153186392956023	0.171394833384253	0.182080156543562	0.26613639635828
GSM947328	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.254455217271992	0.193778954088308	0.224274547280202	0.229016928359696	0.326816917484276	0.193784435562327	0.0733817698504544	0.968322016835961	0.149093523903544	0.19726988001145	0.449845101305435	0.296273293932304	0.168560567402154	0.20229863838442	0.213575397330491	0.276049812600201
GSM947329	61	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.199846650344142	0.192540655309046	0.23678469779041	0.0894480217564352	0.367002794083538	0.138912207177947	0.0603957225958909	0.965650366292638	0.144625122364637	0.188643236223588	0.286556029148734	0.259460237414187	0.131679845705188	0.135552440977359	0.233633663628455	0.24204877938748
GSM742912	62	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Oligo	Olig2_positive	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.426411524508574	0.162005798105762	0.12847029576749	0.122729807894879	0.130824413087679	0.266282677883857	0.0561920730398088	0.215035453629672	0.137660356796173	0.106938812312321	0.779670449472309	0.130693091982026	0.108339135501975	0.217659496594362	0.139005272996136	0.208527910638201
GSM742913	62	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Oligo	Olig2_positive	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.417607645276369	0.12384912183192	0.138734061065768	0.141875579091316	0.119151862336668	0.233283615430319	0.025106104604981	0.225920917391179	0.127902674117088	0.102294679668044	0.833498962006497	0.139466901151364	0.106114823635028	0.236385288797034	0.158808214441695	0.208666696723018
GSM742914	62	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Oligo	Olig2_positive	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.434101157672479	0.148476421866948	0.16416308215097	0.107464460967548	0.122717215160885	0.284453508864533	0.038943961879327	0.190899650152295	0.13558813271389	0.0794413965715614	0.798499667589792	0.14643835591669	0.111737926196464	0.255869309636488	0.147249254511636	0.2110695667901
GSM1176624	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.109713500859558	0.085932675664747	0.158316534824728	0.113694888735539	0.109371704766895	0.0561096666081181	0.0902001099941463	0.187138163372099	0.124014550724038	0.161402849960554	0.891792469870497	0.159763965442029	0.139870594128775	0.362585505722816	0.167248537443019	0.194477047874504
GSM1176625	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.11298914422863	0.10707915831961	0.122492546617963	0.185151042235955	0.0927117173669141	0.115281769145484	0.0705220155254605	0.205625044251542	0.105862511699607	0.161886146279748	0.895231332896024	0.128462279982393	0.132014100710841	0.362693249945369	0.132487146961416	0.195365947077797
GSM1176626	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.113246861354903	0.0568291353716154	0.123500792904786	0.150664362473915	0.116714422996073	0.157949483462616	0.0975388671614602	0.219108414395136	0.121853245809535	0.152772921174204	0.888582695782447	0.0899752101620315	0.114529101886038	0.390260933710558	0.173454251840505	0.197798713365722
GSM1176627	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.139277697569057	0.054102718997909	0.205817648854167	0.130480478424625	0.083495631068797	0.146386834404351	0.116545482189293	0.231489372445036	0.119979143836538	0.129939806392815	0.920175962368153	0.0880913941349367	0.139116910141903	0.424194676141405	0.119859562275377	0.203263554616291
GSM1176628	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.14745128447006	0.080354384149866	0.266646980243545	0.157005090974784	0.118978056929755	0.11111488825438	0.0887350567798353	0.227946645778745	0.124449008603957	0.126089635777581	0.924564077798518	0.111023361273727	0.137380897515186	0.339480980772582	0.124559147898587	0.205718633148074
GSM1176629	63	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.138914899716653	0.172665463706056	0.149917743034361	0.292348098038153	0.125785892882993	0.134331396901975	0.0530359878039881	0.212801398404714	0.127795517266272	0.153286825783088	0.927201942588917	0.143654888360049	0.145855237212373	0.37579183778327	0.12285507367239	0.218416146877017
GSM465756	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.329734894325792	0.204964509008511	0.0757112376295742	0.0474093710861474	0.12579973896877	0.0274508448171849	0.472548872976794	0.180661147405595	0.18061456158364	0.231494921686998	0.493889178741023	0.0632460300285903	0.125930038769975	0.175446450956002	0.118662831025483	0.190237641934005
GSM465757	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.284882316526417	0.217791662354643	0.0900149782687073	0.0796703259556617	0.200247110465445	0.0164805183956093	0.426469823096958	0.19296119214991	0.156438481223288	0.130541371513744	0.588637518932291	0.0624501593206551	0.10990977576036	0.236770523418622	0.162195601375152	0.197030757250498
GSM465758	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.33598210241953	0.206858256788974	0.123999306178138	0.0680479025960926	0.134030240775862	0.0558909513429315	0.025106104604981	0.165021020281028	0.183876406100883	0.0873144669705272	0.39469324815536	0.0550756346750263	0.118519275456348	0.236235530504711	0.164892864112291	0.157036220730845
GSM465759	64	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.297675040003051	0.177784916723731	0.159750759325905	0.157760451145566	0.164837747603479	0.0508780102277146	0.476464428656688	0.179272688218501	0.207008981616174	0.169725417744964	0.612682614187455	0.14116852438617	0.120242637577363	0.319551544599903	0.162531223721954	0.226488999049241
GSM909419	65	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.105387250141349	0.187711407411751	0.0753589332667388	0.0707044781759959	0.215004600044533	0.109847753971708	0.0323773705321246	0.0921011419525267	0.165286472000403	0.0820642797968776	0.0403580666960983	0.920341282518009	0.150596852378703	0.102359762903723	0.185816008732345	0.169021044034859
GSM909420	65	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.121772808302374	0.248297677995442	0.0665146283219752	0.0705044805912558	0.219060511495435	0.0641638220441032	0.0229920159285671	0.111485724165357	0.15344421229232	0.0983042981693867	0.0419729213938221	0.929715960760226	0.189238534283077	0.105406498322049	0.191259068712242	0.175608877518509
GSM909421	65	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.132036819009113	0.306293874347324	0.114238094454994	0.116268661877695	0.19973150033232	0.070226029738249	0.0318114303368121	0.118843814865517	0.165912368741767	0.108213951263436	0.0387169564749983	0.918151397940107	0.203497297829533	0.0844274114241828	0.208092418029685	0.187764135111049
GSM909422	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.119252527132463	0.231112073098686	0.117797270349576	0.0750325418147098	0.212837595421742	0.100750146997409	0.0200279414030371	0.163840081027804	0.194850290525377	0.0965388408918436	0.0758064249968523	0.90082481764423	0.140085796608821	0.0558856805458057	0.212356970683472	0.181133266609455
GSM909423	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.112815201757423	0.2292682909425	0.0902123661171978	0.103472984347809	0.195515169752497	0.07373064827241	0.0753610660169775	0.11080764998285	0.161536362018226	0.0788718738285984	0.0503085164054881	0.915939233960013	0.197980301136386	0.0884281381096848	0.182150469574562	0.177759884814842
GSM909424	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.118653112481077	0.284759613593113	0.106157856129652	0.0903585912079829	0.19977603430236	0.055343429667346	0.0312256050898255	0.130905594814383	0.16443825590095	0.0934940669622112	0.0512253630385783	0.906311274642417	0.190093127384989	0.0758849060429586	0.194584313198002	0.17954740963039
GSM909425	66	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.117615619526605	0.242232921173611	0.0835788107773636	0.089231979565814	0.203746084834688	0.0327170255570157	0.0384603137681118	0.120485491175381	0.171778930041737	0.0983927269493146	0.0541694163873244	0.923788417956999	0.180755529412938	0.0773145844691873	0.197523723852419	0.175452771696567
GSM909426	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.148951238692962	0.313535474931855	0.156589404119505	0.0897166764951062	0.149786012978326	0.14198117653441	0.0146705144073213	0.149902848628238	0.192647379200405	0.129962118623188	0.270862898511574	0.884009444813146	0.168245997056531	0.0283848450358321	0.162910288058932	0.200143754539155
GSM909427	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.102644926268538	0.250852325100044	0.2403350639203	0.0667555220554597	0.151711764769963	0.111194371671856	0.0438904736697383	0.151925139127926	0.177738037770671	0.0885619915488726	0.0716721003569931	0.839978693585993	0.182889188890527	0.0680385469800991	0.157622685434953	0.180387388743462
GSM909428	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.161290786427379	0.26434494620238	0.105756412051171	0.0568720476788781	0.229349017513306	0.12331801746376	0.0238851731963988	0.12392408019489	0.184150692333567	0.123205598093683	0.080005894242817	0.88358658670217	0.148266699622077	0.04194515878042	0.207098368382496	0.183799965259026
GSM909429	67	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.125026858446215	0.245296191755818	0.137696266357172	0.0781244497903631	0.202966432853597	0.109323593546132	0.0108585411050992	0.150299676713974	0.183134770779792	0.120564538903988	0.082228639046257	0.888134427279357	0.143805476885306	0.0472597598813296	0.222326645766639	0.183136417940736
GSM909430	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.157242817468175	0.234598843220702	0.10255746082984	0.0851796549462999	0.190530446891497	0.0692981718742029	0.0162207642033574	0.107392656128531	0.189863750835273	0.113406157687551	0.068064134169135	0.877720961510174	0.118584995372724	0.0576553330670309	0.226431962634082	0.174316540722572
GSM909431	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.172250205956508	0.244663257752899	0.113755408574938	0.0892272236513069	0.253020870598006	0.0780248837262997	0.0211327433765036	0.132355991712211	0.202823486268236	0.115809615574951	0.0834336105394258	0.853817947675805	0.152928638542057	0.0460825611905826	0.21481210228955	0.184942569828619
GSM909432	68	GSM909430,GSM909431,GSM909432,GSM909433	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	35	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.100928417896606	0.218956231843875	0.0808858088888718	0.112853300035278	0.177087694785845	0.0673622725581525	0.0119141539288717	0.0963523015083846	0.171344070991451	0.0745463702749507	0.0563708849378859	0.910786883006988	0.200152104109411	0.126069191894531	0.202241997104048	0.173856778917677
