sampleName	originalIndex	Cell.Type..Samples	MajorType	GabaDeep	CellType	forContanim	FullCellType	MainName	Description	Region	Anatomical.Region	Age	AgeExact	Method	RNA.isolation.method	RNA.amplification.and.labeling.method	Platform	Reference	Astrocyte	Gabaergic	Oligodendrocyte	sex	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	Gabaergic	Astrocyte	Oligodendrocyte	CerebGranule	Cholin	DentateGranule	Dopaminergic	Gluta	Golgi	Hypocretinergic	Microglia	MotorCholin	Oligo	Purkinje	Serotonergic	Spiny	Th_positive_LC	MeanCont
GSM874482	54	GSM874480,GSM874481,GSM874482	Neuron	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Pyramidal	Glt25d2 positive pyramidal cells	Cortex	Layer 5b corticopontine	46-80	60	TRAP			Affymetrix 430 2.0	Schmidt et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.461363862171942	0.137142127914609	0.285999194302204	0.187874885320089	0.14193902126565	0.134024394791665	0.110356042549098	0.443204585563172	0.049726162337171	0.154619579428045	0.138780452097593	0.0967539547904594	0.289321714800664	0.104323335642886	0.115497551909488	0.235959703533214	0.155162376896959	0.190708761489112
GSM465760	55	GSM465760,GSM465761	Neuron	NA	NA	Stem	Stem	Stem	hGFAP and Prominin 1+ (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.684120691232705	0.471196130358739	0.773946100623265	0.208529549075571	0.149189875210956	0.12060734519602	0.0977510018223902	0.178724935982362	0.0145974503986428	0.115714786030212	0.238395424319371	0.163625025027878	0.462494807628486	0.0871150952491351	0.0914833618395636	0.398116371272714	0.164762371477976	0.26002178369094
GSM465761	55	GSM465760,GSM465761	Neuron	NA	NA	Stem	Stem	Stem	hGFAP and Prominin 1+ (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.606626600587303	0.4439317303419	0.806400677094874	0.145503837022582	0.235439515540493	0.0713550002524244	0.176041354893502	0.0139527453730785	0.0695551467006854	0.109791068726771	0.25289855608988	0.214315336008286	0.703159318619111	0.066860935221049	0.117748521480918	0.318551407603337	0.221532299228075	0.269039061810839
GSM465748	56	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.419386090149539	0.699630282370748	0.744914186392263	0.150561615172504	0.0752855390829891	0.0940059529522795	0.265462223820489	0.013425647484646	0.301248200534323	0.137648789450852	0.29408305405789	0.189475583975642	0.394830777015125	0.121061982637049	0.0999672909020571	0.13142781665503	0.152200595795477	0.252036213438171
GSM465749	56	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.295143525794399	0.72630845629601	0.807750943513071	0.155095225756356	0.0980907672313985	0.12485611231726	0.2401790787294	0.0462732764345809	0.36083721338515	0.154347774621628	0.228275309529611	0.157077700665682	0.509793842908891	0.0920213406248576	0.143146992740579	0.176462363337872	0.156417129876154	0.2630633561037
GSM465750	56	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	1	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.324972283546793	0.73610222221998	0.77851780865374	0.1776662771828	0.10862912516694	0.0284875744248804	0.25191392154282	0.0716873664575998	0.387606587635979	0.198086088065486	0.185403726556775	0.127170009635392	0.745150446777915	0.13927306801259	0.134225412403487	0.0586146689051368	0.211739847483452	0.274426260863045
GSM465751	56	GSM465748,GSM465749,GSM465750,GSM465751	Glia	Astrocyte	Astrocyte	Astrocyte	Astrocyte	Astrocyte	hGFAP cells (astrocytes)	Thalamus,Cerebrum	diencephalon	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	1	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.124023833973915	0.567642045284587	0.893027630605174	0.203960490653388	0.0900057739640407	0.114507225446782	0.11225727064859	0.0687976750727804	0.300962063604836	0.199926652904272	0.246128922054876	0.115576580082032	0.881823923159078	0.101227846558643	0.125544324404202	0.0696352885381298	0.211022880849247	0.260357083988504
GSM465754	57	GSM465754,GSM465755	Neuron	NA	NA	Stem	Stem	Stem	hGFAP only (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.67122772218792	0.441680795391075	0.500568199638215	0.174347156405364	0.059705762620798	0.0531003383725296	0.104614106585729	0.033862490535447	0.115829974074308	0.161064688341109	0.146588041678145	0.112987699968751	0.345272660263314	0.0705956797188022	0.12601005269384	0.1784460452579	0.150580710795385	0.202734242619331
GSM465755	57	GSM465754,GSM465755	Neuron	NA	NA	Stem	Stem	Stem	hGFAP only (neural stem)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.717823877948553	0.408553148389202	0.423387861785638	0.164617645251894	0.117679883526669	0.073152704161842	0.133239098263072	0.0255290358680484	0.092600635801664	0.139087422904735	0.157724883380907	0.061485036188186	0.330429692995352	0.0946698044538568	0.112359945371242	0.13803891194165	0.130130587253145	0.195324127969744
GSM947326	58	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.506788679584809	0.34259033327889	0.500294330600132	0.174928342846447	0.202991908124857	0.110416810960182	0.336652129611187	0.358489706988932	0.111471607131995	0.874003020716032	0.148250773946938	0.214729644734607	0.497631420472239	0.276977604561326	0.188852052756276	0.247286723921009	0.136054557417367	0.307553508685484
GSM947327	58	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.527759869619997	0.307724812163487	0.535615739353753	0.150348334632663	0.204568859639993	0.174152047330375	0.316242435482529	0.289900880006323	0.0226245643112985	0.945124699607603	0.168445758087893	0.175228318050585	0.470104044626137	0.279757466926037	0.145986070388914	0.167583555227257	0.15046749792878	0.295978526669625
GSM947328	58	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.524662133514296	0.285300591515136	0.499423468956659	0.191393595551965	0.22730849735223	0.224350555377848	0.326762533256118	0.181042487354563	0.0768696343203752	0.969510376023164	0.150677259771531	0.197850307686564	0.449617603818566	0.292719396965394	0.163668357319333	0.19902873737423	0.166779945504133	0.301586204803653
GSM947329	58	GSM947326,GSM947327,GSM947328,GSM947329	Neuron	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	Hypocretinergic	hypocretinergic neurons	Thalamus	thalamus and hypothalamus (basically lateral hypothalamus)	46-80	63	TRAP			Affymetrix 430 2.0	Dalal et al 2013	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.383166698798688	0.222095118327879	0.396032329493311	0.191753501322947	0.238226408295928	0.0874295031854277	0.364947722644757	0.125844649026188	0.0646663668529182	0.96550144772718	0.14065894887285	0.190287848815353	0.278909838187482	0.252653429401476	0.126453392525385	0.131119641860182	0.190240141130046	0.255881587439294
GSM742912	59	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Oligo	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.357277119218224	0.437041577139822	0.871380660313433	0.161893737909187	0.128429676976318	0.118672272740924	0.127527015425389	0.262203464601972	0.0578340416176363	0.211358912626412	0.13561412985639	0.10885476828994	0.771748232164098	0.125317345044775	0.106944796481128	0.213068894767944	0.150109593029146	0.255604484600161
GSM742913	59	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Oligo	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.34017261518614	0.433954295001017	0.886448772889289	0.10549074164465	0.141800676231818	0.137972142263	0.112746415973781	0.221148876134235	0.0293052725151506	0.219839147095464	0.12455792711032	0.102652187054415	0.826220176876377	0.134377534053451	0.104835388827388	0.232154027425729	0.17563494548866	0.25466536128064
GSM742914	59	GSM742912,GSM742913,GSM742914	Glia	Oligo	Oligo	Oligo	Oligo	Olig2_positive	Olig2 positive cells	Cortex,Cerebrum	cortex	81-210	90	TRAP			Affymetrix 430 2.0	Fomchenko et al 2011	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.371322312967398	0.4426136582785	0.865321592568015	0.141486462178204	0.166151689856771	0.104216493360009	0.118470804728865	0.280937676535364	0.0429646215599198	0.191601792790923	0.135187217780035	0.0818729394796402	0.792071132151275	0.143215983972129	0.108303163934611	0.249547616665207	0.156351037219226	0.258331540942711
GSM1176624	60	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.580306119888704	0.276914212191825	0.886266556751761	0.0856220453236414	0.159822240214174	0.114404394949959	0.108177039906253	0.0516242648808245	0.0966862300209267	0.18189638667247	0.124204207479127	0.161341805927029	0.893016718943524	0.155936485517491	0.135129685017765	0.357896555846239	0.18537303493597	0.267918704968687
GSM1176625	60	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.628214723742407	0.266916714458825	0.866019318275781	0.0994889441081697	0.125337074854926	0.179840871365774	0.0872665948970334	0.114955883900605	0.0713937759169852	0.202183968394142	0.103497274837167	0.162419613961829	0.895834899226411	0.122220376596148	0.130785217999393	0.35835392414949	0.140850695182073	0.267975286580421
GSM1176626	60	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.583965780428235	0.281745991870306	0.872778552615181	0.043841154996355	0.121909974265507	0.147555077236079	0.110033329594375	0.146177614895961	0.101925170402027	0.216868206183924	0.117758873632512	0.154566985320385	0.889604468055863	0.0833741800937467	0.113121700405321	0.383144202561861	0.191412262433249	0.268222560293582
GSM1176627	60	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.585913688721122	0.284341504614767	0.87979854324308	0.0407802186939288	0.20793178789291	0.126460246080183	0.0758403655372882	0.14633095414726	0.121515837341175	0.231006993463246	0.117442618658521	0.129407773501216	0.919978169528088	0.0832151038436257	0.135168004094647	0.423075015036418	0.121471235412139	0.272334003518213
GSM1176628	60	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.561973296806813	0.252201707429111	0.878683273179556	0.0805956470490113	0.26897422056364	0.152955702732056	0.117399429216637	0.108335640945608	0.0959410971504833	0.225897949448078	0.119893936391219	0.126120236262193	0.926165844882917	0.102451438396204	0.134035891562464	0.331603883034334	0.131884735221782	0.271477290016006
GSM1176629	60	Awake GSM1176624,GSM1176625,GSM1176626,GSM1176627,GSM1176628,GSM1176629	Glia	Oligo	Oligo	Oligo	Oligo	OligMix	Oligodendrocytes	Cerebellum	Cerebellum	46-80	66	TRAP			Affymetrix 430 2.0	Bellesi et al 2013	0	0	1	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.60187259387539	0.287824263690591	0.867398676072522	0.173533006299596	0.148665886372488	0.288849716163976	0.121024177108268	0.129238332304987	0.0578340416176363	0.211878203384369	0.121907606962749	0.154454001574191	0.928647987568852	0.139859511905627	0.146372942051612	0.371719283436132	0.133725692103036	0.287341524852472
GSM465756	61	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.428945963779461	0.455903486496964	0.564109132664572	0.205814360837923	0.0787430494891386	0.0439831371595337	0.124370084530466	0.0280788038292187	0.473202232631959	0.17642282258895	0.179462083099914	0.226820215609451	0.49225093464185	0.0565595624909052	0.128480297952408	0.174172100541406	0.112616833653473	0.232349123646917
GSM465757	61	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.503085846050071	0.432963422542949	0.620140628767325	0.217184792601242	0.0915501176960598	0.0725833559785468	0.20043460375977	0.0159111551173426	0.432177448801061	0.19037017948313	0.150758636141782	0.127006761989056	0.583717176300204	0.0574487737135688	0.102421425443786	0.233643146635796	0.168099057186815	0.247029207541677
GSM465758	61	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.513993503354806	0.428234622622415	0.46496748709884	0.20426418525357	0.121631735436918	0.0656503997964312	0.13456480081947	0.0539655770993028	0.0313956275280986	0.159165836575121	0.17918791057787	0.088916339175252	0.390086411655443	0.0551869590060636	0.118413964430195	0.236097765334905	0.168051082383002	0.2008102475381
GSM465759	61	GSM465756,GSM465757,GSM465758,GSM465759	Neuron	NA	NA	Stem	Stem	Stem	Prominin 1+ only (neural stem cells)	Ependymal	sub ependymal zone	46-80	56	FACS			Affymetrix 430 2.0	Beckervordersandforth et al 2010	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.513366845014328	0.453564134069767	0.610218526976297	0.178481863374694	0.156980182475524	0.153714374575722	0.166032455845463	0.0481087858499334	0.478287480259485	0.173507364468613	0.207656219870086	0.167024821970755	0.608405165831155	0.135865887860302	0.115146310816007	0.31535529969013	0.154857254256474	0.272739586659102
GSM909419	62	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.804354144900161	0.131174975344209	0.15193349448307	0.188574106348735	0.0763398585879027	0.0726648656682241	0.214688685620035	0.110710757997525	0.035981013594679	0.0869258315348232	0.162266781360848	0.0824560406279568	0.0412450209038051	0.924670056506751	0.147687524883091	0.0937819691445014	0.186522759571473	0.206586934533988
GSM909420	62	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.8055502275722	0.121712315800361	0.191414525395754	0.248674373869895	0.0673735730403653	0.0676538835877214	0.220607438153812	0.0642647175635272	0.0248784025112528	0.107997512738125	0.151126621233418	0.0983258261378364	0.0422689234724084	0.934183317871059	0.188523912699029	0.0996352284675749	0.184568869681885	0.212868215870366
GSM909421	62	GSM909419,GSM909420,GSM909421	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	14	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.818786792250313	0.139633357660123	0.172498568866079	0.306590806033619	0.118671779344206	0.108340848326741	0.196750214609453	0.0700649698671536	0.0330591559274803	0.108044309716256	0.163054867323722	0.10910795105927	0.0393378003966745	0.922835604532965	0.200291880794026	0.0774762706750819	0.214584464277315	0.223478214215322
GSM909422	63	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.684132122015102	0.151709097972189	0.273160104746337	0.219969413288792	0.120956899971361	0.0719276706961181	0.215686022267037	0.101745075966196	0.0238533346481201	0.155507670592183	0.190541031319177	0.0957067313642291	0.076231443541186	0.902925671355346	0.140935612314857	0.0533040192453085	0.182420838319514	0.215336044683709
GSM909423	63	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.858277015979697	0.189751896085955	0.116052067208628	0.229597873448023	0.0941497741027502	0.0998038613013287	0.192719897911713	0.0717647497409491	0.0792686466821216	0.100966097719002	0.157119939027353	0.079592293574379	0.0516673227003208	0.919085856456665	0.193090210957985	0.0854069986661282	0.18012462153339	0.217555242535082
GSM909424	63	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.812788561427943	0.147179501128503	0.174371710869729	0.284363687065633	0.103726374416822	0.0871879360226836	0.197512057790847	0.0554306364171395	0.0370784491993946	0.125338272096417	0.161327846472514	0.0937943619443741	0.0555911888799173	0.911146974520219	0.187317766167801	0.0685474572284095	0.184873800285398	0.216916269525514
GSM909425	63	GSM909422,GSM909423,GSM909424,GSM909425	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	21	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.830586845227569	0.146001536770908	0.125699008965853	0.243923657793206	0.0851380755001022	0.0842945050603572	0.204258420230475	0.0291342534034292	0.0419069568748245	0.116086781011885	0.169474165073688	0.0986075488869991	0.0585763220651467	0.93008826165435	0.182478789902984	0.069797593218742	0.19220705707924	0.212250575218809
GSM909426	64	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.700262726327998	0.196086198435753	0.367549952690798	0.317035534539668	0.167682169025747	0.0859347994127518	0.146129721349733	0.146238299325481	0.0190638715109256	0.142071329491952	0.188472032193066	0.128876501499133	0.269606340805611	0.885009874104688	0.159242434037191	0.0236711533408995	0.140840870020948	0.240221988712491
GSM909427	64	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	male	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.747808322154752	0.138080322393259	0.221020543781033	0.251249393204099	0.239336550177573	0.0607064216663195	0.147813843835643	0.114014471241731	0.0477010189763324	0.144638044752849	0.169496132922394	0.0861717726009594	0.0713950498199669	0.840217677783291	0.184986222100534	0.0647865616611299	0.1439316364835	0.216079646209139
GSM909428	64	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.756305541455072	0.140641727896021	0.258746744009727	0.265371927003216	0.110609148734091	0.054755727254319	0.224973252343907	0.124516096681654	0.0280988991049059	0.118924158360712	0.178817284479611	0.120626117872154	0.0805995425944446	0.885026257650435	0.148325786608945	0.0423545355777378	0.167745870008296	0.218025801037367
GSM909429	64	GSM909426,GSM909427,GSM909428,GSM909429	Neuron	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje	Purkinje Cells	Cerebellum	Cerebellum	14-35	28	Manual	Arcturus PicoPure	MessageAmp II aRNA amplification	Affymetrix 430 2.0	Paul et al 2012	0	0	0	female	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0.76666330449531	0.142244133394381	0.256115337480609	0.246369708476221	0.136531410033517	0.0746052684594345	0.203357658878699	0.108538596815834	0.0156695385408078	0.149752786596512	0.17762067897329	0.116810595761259	0.082596754454905	0.889611644764328	0.144797128012712	0.0427340813926089	0.188186582723766	0.220129718191423
